,city_trgt_label_enc,Age_bucket_label_enc,sex_label_enc,social_class_label_enc,primary_busn_label_enc,secondary_business_label_enc,annual_income_bucket_label_enc,monthly_expenses_bucket_label_enc,old_dependents,young_dependents,home_ownership,type_of_house_label_enc,occupants_count,house_area_bucket_label_enc,sanitary_availability,water_availabity,loan_purpose_label_enc,loan_tenure_bucket_label_enc,loan_installments_bucket_label_enc
32587,5,1,1,3,29,0,3,0,0,1,1.0,3,3,2,1.0,1.0,14,0,0
20587,5,1,0,3,32,0,2,0,0,3,1.0,3,5,2,1.0,0.5,3,0,0
12084,11,1,0,4,18,0,0,0,0,0,1.0,3,0,0,0.0,0.0,2,0,0
6871,6,1,0,1,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,12,0,1
24453,1,1,0,3,6,0,3,1,0,0,1.0,3,2,2,0.0,0.5,2,0,0
428,9,1,0,3,20,4,4,1,0,4,1.0,3,6,1,1.0,0.5,4,0,1
12594,11,1,0,4,6,0,0,1,0,0,1.0,3,0,0,0.0,0.0,2,0,0
1225,14,0,0,2,20,0,0,0,0,0,1.0,3,2,1,1.0,0.5,12,0,0
24437,1,1,0,3,6,0,3,1,0,0,1.0,3,2,2,0.0,0.5,2,0,0
38490,14,1,0,1,27,0,3,0,0,0,1.0,3,1,1,1.0,1.0,3,0,0
33093,1,0,0,3,6,0,3,1,0,1,1.0,3,2,1,0.0,0.5,2,0,0
34549,16,1,0,1,29,4,3,1,1,0,1.0,2,2,1,0.0,0.5,14,0,0
21522,11,1,0,1,22,4,1,1,0,1,1.0,3,3,1,0.0,1.0,21,0,0
35086,5,1,0,3,20,0,4,0,0,1,1.0,3,4,2,1.0,0.5,3,0,0
38710,3,0,0,3,27,0,5,1,0,1,1.0,1,3,1,1.0,1.0,3,0,0
33814,11,1,0,2,20,0,3,0,0,1,1.0,3,3,1,1.0,1.0,4,0,0
6954,6,0,0,1,10,0,1,1,0,3,1.0,2,5,1,1.0,0.5,17,0,1
30635,17,1,0,0,20,2,4,1,0,0,1.0,2,3,2,1.0,1.0,21,0,0
29382,17,1,0,0,20,2,4,1,0,1,1.0,1,3,2,1.0,1.0,1,0,0
10339,11,1,0,4,30,0,0,1,0,0,1.0,1,0,0,0.0,0.0,1,0,0
4723,2,0,0,1,20,4,1,1,0,1,1.0,1,3,1,1.0,0.5,4,0,0
17019,11,1,1,0,30,0,4,1,0,0,1.0,1,4,2,1.0,1.0,1,0,0
22131,1,1,0,1,6,0,3,1,0,2,1.0,3,2,1,0.0,0.5,2,0,0
24131,14,0,0,3,3,0,2,1,0,2,1.0,2,2,1,1.0,1.0,2,0,0
33842,5,1,0,3,26,0,4,0,0,1,1.0,3,5,2,1.0,1.0,13,0,0
2225,11,1,0,2,15,0,4,1,0,0,1.0,3,3,1,1.0,0.5,17,0,0
35033,5,1,0,3,10,0,4,0,1,0,1.0,3,3,2,1.0,0.5,17,0,0
39336,11,1,0,4,20,0,4,1,0,0,1.0,2,3,1,0.0,0.5,14,0,0
32476,13,1,0,4,9,0,5,1,0,2,1.0,2,4,1,0.0,1.0,13,0,0
14555,11,1,1,0,20,0,4,1,0,1,1.0,2,4,2,0.0,1.0,12,0,0
36757,14,1,0,3,9,0,5,1,0,1,1.0,3,2,2,1.0,1.0,13,0,0
20806,8,1,0,1,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,31,0,1
29748,14,1,0,1,29,0,2,0,0,0,1.0,3,2,2,0.0,0.5,14,0,0
17724,14,1,0,3,14,0,3,1,0,0,1.0,3,2,2,1.0,1.0,1,0,0
30331,11,1,0,3,32,0,2,0,0,2,1.0,3,4,2,1.0,0.5,3,0,0
39431,11,1,0,1,20,0,4,1,0,2,1.0,2,5,1,0.0,0.5,14,0,0
32871,14,1,0,1,20,0,4,1,1,0,1.0,3,4,2,0.0,0.5,14,0,0
17320,11,1,0,1,25,0,1,1,0,2,1.0,2,4,1,1.0,0.5,3,0,1
32872,11,0,0,3,18,0,4,1,0,2,1.0,1,4,1,0.0,0.5,2,0,0
36881,14,1,0,2,20,0,4,1,0,0,1.0,3,2,1,1.0,1.0,21,0,0
32181,17,0,1,3,27,2,3,1,0,0,1.0,2,3,2,1.0,1.0,3,0,0
18148,11,1,0,1,3,1,3,1,0,2,1.0,1,5,2,0.0,0.5,2,0,0
34249,11,1,1,0,20,1,4,1,0,2,1.0,2,3,2,1.0,1.0,14,0,0
12226,11,1,0,4,27,0,0,1,0,0,1.0,2,0,0,0.0,0.0,3,0,0
36165,11,1,0,1,32,0,4,0,0,2,1.0,3,4,2,1.0,0.5,3,0,0
14770,14,0,0,3,18,0,3,1,0,2,1.0,3,2,2,1.0,1.0,2,0,0
38952,2,1,0,2,13,0,4,1,0,2,1.0,1,4,1,1.0,1.0,21,0,0
10030,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,1.0,0.0,12,0,0
31008,5,1,0,3,10,0,4,0,0,2,1.0,3,4,2,1.0,0.5,17,0,0
14563,11,1,0,1,20,4,2,1,0,1,1.0,1,6,2,1.0,0.0,21,0,0
38351,3,1,0,3,18,0,5,2,0,0,1.0,1,7,1,0.0,0.5,2,0,0
30823,11,1,0,0,20,4,3,1,0,0,1.0,2,3,1,1.0,1.0,1,0,0
25538,1,1,0,3,13,0,3,1,0,0,1.0,3,1,1,0.0,0.5,21,0,0
1473,11,0,0,3,27,0,2,0,0,1,1.0,3,2,1,1.0,0.5,3,0,0
35138,1,0,0,1,6,0,3,0,0,2,1.0,3,2,1,0.0,0.5,2,0,0
35433,1,1,0,3,14,0,3,0,0,3,1.0,3,2,1,0.0,0.5,1,0,0
33406,3,1,0,0,27,0,4,1,0,3,1.0,1,5,1,1.0,1.0,3,0,0
33930,3,1,0,3,30,0,4,1,0,2,1.0,3,4,1,1.0,1.0,1,0,0
4603,11,1,0,0,6,0,4,1,0,0,1.0,2,2,1,1.0,0.5,2,0,1
39095,11,1,0,1,13,0,4,1,0,3,1.0,2,5,2,0.0,1.0,21,0,0
8610,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,28,0,0
35454,3,1,0,1,27,0,4,1,0,2,1.0,1,5,1,0.0,1.0,3,0,0
24944,18,0,0,2,20,0,4,1,0,1,1.0,1,3,2,1.0,1.0,7,0,1
30242,11,1,0,2,14,0,2,0,0,2,1.0,3,2,2,1.0,1.0,1,0,0
15712,12,1,1,4,20,0,3,0,0,0,1.0,3,2,2,1.0,1.0,31,0,0
14223,7,0,0,2,6,0,4,1,0,1,1.0,2,2,1,1.0,1.0,2,0,1
388,9,1,0,3,18,2,4,1,0,0,1.0,3,3,1,1.0,0.5,2,0,1
33630,14,1,0,2,27,0,5,1,0,0,1.0,3,3,1,1.0,1.0,3,0,0
36966,1,1,0,3,14,0,3,1,0,1,1.0,3,2,1,0.0,0.5,1,0,0
22984,11,1,0,1,6,0,3,0,0,2,1.0,3,1,1,0.0,0.5,2,0,0
14349,11,1,0,3,20,0,3,1,0,2,1.0,3,4,2,1.0,1.0,3,0,0
22871,13,0,0,4,26,0,5,1,0,1,1.0,1,4,1,0.0,1.0,13,0,0
21336,5,1,0,3,32,0,3,0,0,2,1.0,3,4,2,1.0,1.0,3,0,0
38996,3,1,0,1,30,0,5,1,0,0,1.0,1,3,1,1.0,1.0,1,0,0
28377,5,1,0,3,26,0,3,1,0,2,1.0,3,4,2,1.0,1.0,13,0,0
2510,11,1,0,4,3,0,4,1,0,0,0.0,2,2,1,1.0,0.5,2,0,1
8564,11,1,0,4,24,0,0,1,0,0,1.0,2,0,0,0.0,0.0,1,0,1
10404,3,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,33,0,0
16011,13,1,0,2,23,0,4,1,0,2,1.0,3,5,1,0.0,1.0,3,0,0
8367,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,9,0,1
9225,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,1,0,1
25557,1,1,0,3,13,0,3,1,0,1,1.0,3,1,2,0.0,0.5,21,0,0
17835,8,1,0,1,29,0,4,1,0,2,1.0,2,4,2,1.0,0.5,14,0,1
14485,13,1,0,0,26,0,2,1,0,1,1.0,1,4,1,1.0,1.0,13,0,0
4950,14,0,0,3,12,0,2,1,0,0,1.0,3,2,1,1.0,0.5,28,0,0
1091,11,1,0,1,20,0,2,1,1,2,1.0,3,4,1,1.0,0.5,1,0,0
9781,11,1,0,4,6,0,0,0,0,0,1.0,3,0,0,0.0,0.0,2,0,0
20476,18,1,0,1,20,4,2,1,0,0,1.0,1,4,1,1.0,1.0,7,0,1
22368,18,1,0,2,15,0,2,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
39826,1,1,0,3,6,0,3,1,0,1,1.0,3,2,1,0.0,0.5,2,0,0
19062,14,1,0,1,2,0,2,1,0,1,1.0,3,2,2,0.0,1.0,17,0,0
37132,3,1,0,1,20,0,5,1,0,1,1.0,2,3,1,0.0,1.0,29,0,0
12113,11,1,0,4,20,0,0,1,0,0,1.0,0,0,0,0.0,0.0,1,0,0
33416,3,1,0,3,21,0,3,1,0,2,1.0,1,5,1,1.0,1.0,12,0,0
36801,3,1,0,0,18,0,4,1,0,1,1.0,1,5,1,1.0,1.0,2,0,0
10251,14,1,0,4,18,0,0,1,0,0,1.0,3,0,0,0.0,0.0,2,0,0
27190,11,1,0,1,24,0,3,1,0,0,1.0,3,4,2,1.0,0.5,1,0,0
21904,5,0,0,3,32,0,3,0,0,1,1.0,3,3,2,1.0,0.5,3,0,0
22261,2,1,0,1,27,4,2,1,0,0,1.0,3,3,1,0.0,1.0,3,0,0
538,11,1,0,0,20,0,3,1,0,0,1.0,3,3,1,1.0,0.5,10,0,0
33401,3,1,0,3,27,0,4,1,0,2,1.0,1,4,1,1.0,1.0,3,0,0
39642,16,1,0,3,20,4,3,1,0,2,1.0,2,4,1,1.0,0.5,14,0,0
2964,11,1,0,1,20,0,1,1,0,1,1.0,3,4,2,1.0,0.5,1,0,0
38745,11,1,0,3,32,0,4,0,0,1,1.0,3,3,2,1.0,0.5,3,0,0
30598,17,1,0,1,20,2,4,1,0,1,1.0,2,3,2,1.0,1.0,21,0,0
23021,1,0,0,1,6,0,3,1,0,0,1.0,3,2,1,0.0,0.5,2,0,0
219,11,1,0,0,20,0,3,2,0,1,1.0,2,5,1,1.0,0.5,14,0,0
11752,11,1,0,4,27,0,0,1,0,0,1.0,1,0,0,0.0,0.0,3,0,1
32563,5,1,1,3,29,0,3,0,0,2,1.0,3,4,2,1.0,1.0,14,0,0
17484,5,1,0,3,14,0,3,1,0,2,1.0,3,4,2,1.0,0.5,1,0,0
18249,11,1,0,0,27,1,4,1,0,0,1.0,2,2,2,0.0,1.0,3,0,0
28672,18,1,0,0,20,0,4,1,0,2,1.0,2,4,2,1.0,1.0,7,0,1
8803,11,1,0,4,30,0,0,1,0,0,1.0,3,0,0,0.0,0.0,1,0,0
38831,3,0,0,3,18,0,4,1,0,2,1.0,2,4,1,1.0,1.0,2,0,0
24531,11,1,0,1,14,0,3,0,0,3,1.0,3,2,2,1.0,1.0,1,0,0
35752,17,0,0,1,20,2,4,1,0,1,1.0,2,3,2,1.0,1.0,21,0,0
16348,13,0,0,2,25,4,4,1,0,2,1.0,2,4,1,0.0,1.0,3,0,0
27347,1,0,0,1,13,0,3,1,0,1,1.0,3,1,1,0.0,0.5,21,0,0
29210,11,1,0,4,20,0,3,0,1,0,1.0,3,4,2,1.0,1.0,4,0,0
36743,14,1,0,3,9,0,4,1,0,2,1.0,3,3,2,1.0,1.0,13,0,0
22886,11,1,0,1,20,0,1,1,0,3,1.0,2,5,1,1.0,0.5,3,0,1
5901,14,1,0,3,18,0,1,1,0,0,1.0,3,2,2,1.0,0.5,2,0,0
24444,1,0,0,1,6,0,3,1,0,1,1.0,3,1,2,0.0,0.5,2,0,0
1905,2,1,0,1,27,4,1,1,0,1,1.0,3,3,1,1.0,0.5,3,0,0
10490,11,1,0,4,6,0,0,1,0,0,1.0,3,0,0,0.0,0.0,2,0,1
36288,1,1,0,3,13,0,3,1,0,0,1.0,3,2,1,0.0,0.5,21,0,0
33417,3,1,0,0,27,0,4,1,0,3,1.0,1,5,2,1.0,1.0,3,0,0
36542,11,0,0,1,14,0,3,0,0,0,1.0,3,1,1,1.0,1.0,1,0,0
1580,11,1,0,1,18,1,2,0,0,2,1.0,1,4,2,1.0,0.5,2,0,0
17823,11,1,0,1,27,0,1,1,0,1,1.0,2,4,2,1.0,0.5,3,0,1
2827,10,1,0,1,20,0,3,1,0,0,1.0,2,2,1,1.0,0.5,17,0,0
1633,8,1,0,0,15,0,4,1,0,2,1.0,2,2,1,1.0,0.5,17,0,1
27941,17,0,0,1,20,2,4,1,0,0,1.0,2,2,2,1.0,1.0,21,0,0
26375,17,0,0,1,20,2,4,1,0,1,1.0,1,3,2,1.0,1.0,21,0,0
11412,10,1,0,4,13,0,0,1,0,0,1.0,3,0,0,0.0,0.0,21,0,0
30258,11,0,0,1,20,0,2,0,0,0,1.0,3,2,2,1.0,1.0,5,0,0
39118,1,1,0,1,13,0,3,1,0,0,1.0,3,2,1,0.0,0.5,21,0,0
30108,14,1,0,3,26,0,3,1,0,2,1.0,3,2,1,1.0,1.0,13,0,0
27026,3,1,0,1,20,0,4,1,0,3,1.0,3,1,1,1.0,1.0,9,0,0
3031,11,0,0,0,20,4,1,1,0,1,1.0,3,3,1,1.0,0.5,12,0,0
34457,14,1,0,2,20,0,4,1,0,0,1.0,3,2,1,1.0,1.0,6,0,0
35781,14,1,0,2,20,0,4,1,0,2,1.0,3,3,2,1.0,1.0,21,0,0
11346,11,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
14046,12,1,1,3,20,1,3,0,0,0,1.0,1,2,1,0.0,1.0,2,0,1
16950,11,0,0,2,20,0,3,1,0,0,1.0,2,2,2,0.0,0.5,26,0,0
36338,2,1,0,0,9,0,4,1,0,1,1.0,2,4,1,1.0,1.0,13,0,0
29096,14,1,0,2,20,0,2,1,0,4,1.0,3,2,1,1.0,1.0,3,0,0
1766,11,1,0,1,26,0,0,1,0,1,1.0,2,3,1,1.0,0.5,13,0,0
18649,18,1,0,1,15,0,2,1,0,1,1.0,2,3,1,1.0,1.0,17,0,1
13438,11,1,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,31,0,1
30702,16,1,1,3,20,1,2,0,1,1,1.0,2,4,1,0.0,0.5,9,0,0
19942,11,1,0,2,27,0,2,1,0,2,1.0,1,1,1,0.0,0.0,3,0,0
8320,11,1,0,4,12,0,0,0,0,0,1.0,3,0,0,0.0,0.0,28,0,0
13768,11,1,0,0,20,4,1,1,0,1,1.0,3,3,1,0.0,1.0,14,0,0
5463,11,1,1,0,30,0,3,1,0,2,1.0,1,4,2,1.0,0.5,1,0,0
4012,11,1,0,3,20,0,2,1,0,3,1.0,2,3,1,1.0,0.5,1,0,0
28609,11,0,0,1,20,0,4,1,0,1,1.0,2,3,1,1.0,0.5,21,0,1
2539,11,1,0,0,20,0,4,1,0,0,1.0,2,2,1,1.0,0.5,12,0,0
20431,11,1,0,1,20,0,1,1,0,0,1.0,1,4,2,1.0,0.5,21,0,1
31791,11,1,0,3,32,0,4,0,0,2,1.0,3,4,2,1.0,0.5,3,0,0
1231,11,1,0,0,20,0,5,1,0,0,1.0,2,2,1,1.0,0.5,3,0,1
26320,11,1,0,3,20,2,4,1,0,0,1.0,1,2,2,1.0,1.0,33,0,0
22727,14,1,0,3,0,0,2,1,0,1,1.0,3,2,1,1.0,1.0,13,0,0
20481,18,1,0,1,20,0,2,1,0,2,1.0,2,4,2,1.0,1.0,7,0,1
4848,8,0,0,1,29,0,1,1,0,2,1.0,2,4,1,1.0,0.5,14,0,1
10681,11,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
4975,14,1,0,4,27,0,2,1,0,2,1.0,3,2,1,1.0,0.5,3,0,0
38593,11,1,0,0,20,0,4,1,0,2,1.0,2,3,2,0.0,0.5,12,0,0
25042,1,1,0,1,12,2,2,1,0,0,1.0,3,1,1,0.0,0.5,28,0,0
4841,8,1,0,1,14,0,1,1,0,2,1.0,2,4,1,1.0,0.5,1,0,1
27099,8,1,0,0,22,0,2,1,0,2,1.0,2,4,1,1.0,0.5,21,0,1
6495,11,1,0,3,12,4,2,1,0,1,1.0,3,4,1,1.0,0.5,28,0,0
39534,11,1,0,3,32,0,4,0,0,2,1.0,3,4,2,1.0,0.5,3,1,1
28879,13,1,0,1,27,0,5,1,0,3,1.0,1,5,1,0.0,1.0,3,0,0
6108,8,1,0,1,10,0,1,1,0,1,1.0,2,5,1,1.0,0.5,17,0,1
9012,10,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
38434,14,1,0,3,9,0,4,1,0,1,1.0,3,2,2,1.0,1.0,13,0,0
4853,11,1,0,0,23,0,1,1,0,1,0.0,2,3,1,1.0,0.5,3,0,0
16117,18,1,0,1,20,0,2,1,0,2,1.0,2,4,1,1.0,1.0,3,0,1
8420,10,1,0,4,29,0,0,0,0,0,1.0,3,0,0,0.0,0.0,14,0,0
16224,11,1,0,1,20,0,2,0,0,0,1.0,3,2,2,1.0,1.0,4,0,0
33568,1,1,0,1,13,0,3,1,0,0,1.0,3,2,1,0.0,0.5,21,0,0
13772,11,1,0,1,30,4,1,1,0,2,1.0,3,4,1,1.0,1.0,1,0,0
8935,14,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
8121,14,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
10728,11,0,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
30718,11,1,0,3,24,0,3,0,0,0,1.0,3,2,2,1.0,0.5,1,0,0
31528,12,1,1,3,14,0,3,0,0,2,1.0,3,1,1,1.0,1.0,1,0,1
19779,11,1,0,3,20,0,3,0,0,1,1.0,3,1,1,1.0,0.0,12,0,0
19526,18,0,0,1,15,0,2,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
10715,11,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
10243,14,1,0,4,25,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
28495,14,0,0,2,27,0,3,1,0,1,1.0,3,2,1,1.0,1.0,3,0,0
2339,11,1,0,3,26,0,2,1,0,2,1.0,3,4,1,1.0,0.5,13,0,0
13744,11,1,0,0,20,0,3,1,0,0,1.0,1,4,2,1.0,1.0,5,0,0
18737,13,1,0,2,27,0,4,1,0,3,1.0,2,5,1,0.0,1.0,3,0,0
5703,14,1,0,2,25,0,2,1,0,2,1.0,1,5,2,1.0,0.5,3,0,0
5806,14,1,0,2,18,4,2,1,0,2,1.0,3,2,2,1.0,0.5,2,0,0
17828,8,0,0,1,10,0,1,1,0,1,1.0,2,3,2,1.0,0.5,17,0,1
1812,11,1,0,3,18,0,2,0,0,0,1.0,3,2,1,1.0,0.5,2,0,0
24102,11,1,0,1,25,0,4,1,0,0,1.0,2,3,2,1.0,1.0,3,0,1
36276,1,1,0,1,13,0,3,1,0,0,1.0,3,2,1,0.0,0.5,21,0,0
9574,11,1,0,4,13,0,0,1,0,0,1.0,1,0,0,0.0,0.0,21,0,1
6842,14,1,0,3,27,0,2,1,0,1,1.0,3,2,2,1.0,0.5,3,0,0
18740,18,1,0,2,20,0,2,1,0,1,1.0,2,3,2,1.0,1.0,7,0,1
31482,5,1,0,3,20,0,4,0,0,0,1.0,3,4,2,1.0,0.5,7,0,0
33926,11,1,0,0,29,1,3,1,0,1,1.0,2,3,2,1.0,1.0,14,0,0
8454,14,1,0,4,25,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
37506,3,1,0,3,27,0,5,1,0,2,1.0,1,7,1,1.0,1.0,3,0,0
6440,2,1,0,2,20,4,1,1,0,0,1.0,3,2,1,1.0,0.5,12,0,0
11213,11,1,0,4,27,0,0,1,0,0,1.0,1,0,0,0.0,0.0,3,0,0
38013,1,0,0,1,13,0,3,1,0,2,1.0,3,2,1,0.0,0.5,21,0,0
9184,11,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
5048,10,1,0,0,12,0,2,1,0,0,1.0,2,1,1,1.0,0.5,28,0,0
21745,18,1,0,1,20,0,2,1,0,1,1.0,2,4,1,1.0,1.0,7,0,1
29393,11,1,0,1,20,0,2,1,0,0,1.0,3,3,1,1.0,1.0,27,0,0
13538,5,1,0,3,20,0,3,1,0,0,1.0,3,4,2,1.0,0.5,17,0,0
38837,3,1,0,3,18,0,5,1,0,2,1.0,3,4,2,1.0,1.0,2,0,0
18986,8,1,0,1,23,0,1,1,0,2,1.0,2,3,1,1.0,0.5,3,0,1
14708,9,1,0,3,20,2,4,1,0,0,1.0,3,5,1,1.0,1.0,28,0,1
31104,14,1,0,3,26,0,4,1,0,1,1.0,3,2,1,1.0,1.0,13,0,0
1482,10,1,0,1,29,2,3,1,0,0,1.0,2,3,1,1.0,0.5,14,0,0
31355,11,1,0,4,20,0,3,1,0,0,1.0,2,3,1,1.0,1.0,17,0,0
30805,5,1,0,3,32,0,3,0,0,3,1.0,3,5,2,1.0,0.5,3,0,0
36149,11,1,0,3,27,0,3,1,0,2,1.0,2,4,1,0.0,1.0,3,0,0
24546,9,1,0,1,29,1,3,1,0,1,1.0,1,3,2,1.0,1.0,14,0,0
13430,9,1,0,3,13,2,4,2,0,2,1.0,3,2,1,1.0,1.0,21,0,1
15199,12,1,1,1,20,0,5,1,0,2,1.0,3,1,2,1.0,1.0,33,0,0
30682,17,0,0,1,14,2,4,1,0,0,1.0,1,2,2,1.0,1.0,1,0,0
39941,11,1,0,3,20,0,2,1,1,0,1.0,2,2,1,0.0,0.5,12,0,0
10922,10,1,0,4,29,0,0,1,0,0,1.0,2,0,1,0.0,0.0,14,0,0
33469,5,0,0,3,32,0,4,0,0,1,1.0,3,3,2,1.0,1.0,3,0,0
4086,11,1,0,3,20,0,2,0,0,2,1.0,3,1,1,1.0,0.5,17,0,0
8704,11,1,0,4,6,0,0,0,0,0,1.0,3,0,0,0.0,0.0,2,0,1
11112,14,1,0,4,30,0,0,0,0,0,1.0,3,0,0,0.0,0.0,1,0,0
4176,11,1,1,0,20,0,3,1,0,1,1.0,1,1,2,1.0,0.5,12,0,1
33459,14,1,0,2,20,0,4,1,0,1,1.0,3,3,1,1.0,1.0,4,0,0
17152,11,1,0,0,20,4,1,1,0,1,1.0,1,3,1,1.0,1.0,31,0,0
14829,5,1,0,3,32,1,3,1,0,2,1.0,3,4,2,1.0,0.5,3,0,0
38195,11,1,0,1,22,1,3,0,0,3,1.0,2,5,2,0.0,1.0,21,0,0
24156,14,0,0,3,20,0,2,1,0,0,1.0,3,2,1,1.0,1.0,1,0,0
5366,10,1,0,4,27,0,2,1,0,1,1.0,2,1,1,1.0,0.5,3,0,0
32906,11,1,0,3,18,0,4,1,0,1,1.0,2,4,1,0.0,0.5,2,0,0
23762,1,1,0,3,6,0,3,1,0,2,1.0,3,2,1,0.0,0.5,2,0,0
10268,11,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
8833,11,1,0,4,6,0,0,1,0,0,1.0,3,0,0,0.0,0.0,2,0,1
17954,18,1,0,1,15,0,1,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
18716,18,1,0,1,25,0,2,1,0,1,1.0,2,4,2,1.0,1.0,3,0,1
8879,11,0,0,4,6,0,0,1,0,0,1.0,2,0,0,0.0,0.0,2,0,0
10916,11,1,0,4,13,0,0,2,0,0,1.0,2,0,0,0.0,0.0,21,0,0
32347,11,1,0,1,13,0,4,1,0,2,1.0,3,1,1,1.0,1.0,21,0,0
10657,11,1,0,4,30,0,0,1,0,0,0.0,0,0,0,0.0,0.0,1,0,0
16843,11,1,0,2,25,0,3,1,0,0,1.0,1,3,1,1.0,1.0,3,0,0
27323,14,1,0,3,20,0,3,1,0,2,1.0,3,2,2,1.0,1.0,17,0,0
24554,11,0,0,1,14,0,2,1,0,0,1.0,3,2,1,1.0,1.0,1,0,0
34994,1,1,0,1,6,0,3,1,0,1,1.0,3,2,1,0.0,0.5,2,0,0
14034,14,1,0,2,18,0,2,1,0,2,1.0,3,3,2,1.0,1.0,2,0,0
32700,11,1,0,1,12,0,3,1,0,0,1.0,3,2,2,1.0,1.0,28,0,0
36476,3,1,0,1,30,0,5,1,0,1,1.0,1,3,2,1.0,1.0,1,0,0
20936,18,1,0,1,15,0,2,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
21385,11,1,0,0,0,0,1,1,0,2,1.0,1,4,1,0.0,1.0,13,0,0
6946,11,1,0,0,20,0,2,1,0,3,1.0,2,5,1,1.0,0.5,12,0,0
29483,17,1,0,1,20,2,4,1,0,2,1.0,1,4,2,1.0,1.0,21,0,0
36952,11,1,0,0,24,1,4,1,0,2,1.0,1,4,1,0.0,1.0,1,0,0
32091,14,1,0,2,13,0,4,1,0,1,1.0,3,2,2,1.0,1.0,21,0,0
1416,11,1,0,0,23,0,2,1,0,2,1.0,1,4,1,1.0,0.5,3,0,0
27392,11,1,0,1,25,0,2,1,0,0,1.0,2,3,1,1.0,0.5,3,0,1
8252,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,7,0,1
35853,1,1,0,1,14,0,3,0,0,2,1.0,3,2,1,0.0,0.5,1,0,0
18743,11,1,0,1,20,0,1,1,0,0,1.0,2,3,1,1.0,0.5,31,0,1
25384,11,1,0,1,20,0,1,1,0,2,1.0,1,4,1,1.0,0.5,15,0,1
6661,11,1,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,1,0,1
21384,16,1,0,3,29,4,4,1,0,2,1.0,2,4,2,0.0,1.0,14,0,0
12953,11,1,0,4,13,2,1,0,0,0,1.0,2,3,1,0.0,0.5,21,0,0
1351,11,1,0,1,13,0,3,1,0,3,1.0,2,2,2,1.0,0.5,21,0,0
31120,16,1,0,3,20,4,2,0,0,1,1.0,2,4,1,0.0,0.5,14,0,0
39549,5,1,0,3,32,0,4,0,0,2,1.0,3,4,2,1.0,0.5,3,1,1
36305,16,0,0,1,29,4,3,1,0,2,1.0,2,4,1,0.0,0.5,14,0,0
36744,14,1,0,1,9,0,5,1,0,1,1.0,3,2,1,1.0,1.0,13,0,0
33740,11,1,0,0,24,4,4,1,0,1,1.0,3,4,1,0.0,1.0,1,0,0
7969,11,1,0,4,27,0,0,0,0,0,1.0,2,0,0,0.0,0.0,3,0,1
37339,3,1,0,3,18,0,5,2,0,2,1.0,1,4,1,0.0,0.5,2,0,0
18345,8,0,0,1,20,0,2,1,0,2,1.0,3,4,1,1.0,0.5,31,0,1
3751,11,1,0,1,24,0,1,1,0,2,1.0,2,2,1,1.0,0.5,1,0,1
9728,11,1,0,4,27,0,0,1,0,0,1.0,2,0,0,0.0,0.0,3,0,1
19752,11,1,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,31,0,1
36813,14,1,0,1,20,0,4,1,0,1,1.0,3,2,1,1.0,1.0,27,0,0
35659,3,1,0,1,27,0,5,1,0,2,1.0,1,6,1,1.0,1.0,3,0,0
3752,9,1,0,4,20,0,5,1,0,2,1.0,3,5,1,1.0,0.5,12,0,1
12781,11,1,0,4,3,0,0,1,0,0,1.0,1,0,0,0.0,0.0,2,0,0
2206,11,1,0,3,20,0,1,1,0,0,1.0,3,2,2,1.0,0.5,1,0,0
18336,8,0,0,1,20,0,2,1,0,2,1.0,2,4,1,1.0,0.5,31,0,1
29386,17,1,0,1,20,2,4,1,0,1,1.0,2,3,2,1.0,1.0,1,0,0
