product,date,city,sales
Gas Stove,09-01-2016,Patna,129948
Gas Stove,10-01-2016,Patna,132263
Gas Stove,11-01-2016,Patna,55851
Gas Stove,12-01-2016,Patna,73883
Gas Stove,01-01-2017,Patna,99807
Gas Stove,02-01-2017,Patna,92458
Gas Stove,03-01-2017,Patna,143915
Gas Stove,04-01-2017,Patna,32373
Gas Stove,05-01-2017,Patna,89891
Gas Stove,06-01-2017,Patna,121808
Gas Stove,07-01-2017,Patna,189858
Gas Stove,08-01-2017,Patna,278274
Gas Stove,09-01-2017,Patna,184299
Gas Stove,10-01-2017,Patna,139089
Gas Stove,11-01-2017,Patna,95724
Gas Stove,12-01-2017,Patna,132772
Gas Stove,01-01-2018,Patna,187613
Gas Stove,02-01-2018,Patna,90943
Gas Stove,03-01-2018,Patna,68662
Oven Toaster Grill,04-01-2014,Patna,39296
Oven Toaster Grill,05-01-2014,Patna,56680
Oven Toaster Grill,06-01-2014,Patna,43012
Oven Toaster Grill,07-01-2014,Patna,54320
Oven Toaster Grill,08-01-2014,Patna,57654
Oven Toaster Grill,09-01-2014,Patna,68595
Oven Toaster Grill,10-01-2014,Patna,63530
Oven Toaster Grill,11-01-2014,Patna,32042
Oven Toaster Grill,12-01-2014,Patna,60600
Oven Toaster Grill,01-01-2015,Patna,59310
Oven Toaster Grill,02-01-2015,Patna,48060
Oven Toaster Grill,03-01-2015,Patna,73975
Oven Toaster Grill,04-01-2015,Patna,52701
Oven Toaster Grill,05-01-2015,Patna,62889
Oven Toaster Grill,06-01-2015,Patna,35160
Oven Toaster Grill,07-01-2015,Patna,57239
Oven Toaster Grill,08-01-2015,Patna,53913
Oven Toaster Grill,09-01-2015,Patna,55313
Oven Toaster Grill,10-01-2015,Patna,78757
Oven Toaster Grill,11-01-2015,Patna,42715
Oven Toaster Grill,12-01-2015,Patna,62524
Oven Toaster Grill,01-01-2016,Patna,46943
Oven Toaster Grill,02-01-2016,Patna,47497
Oven Toaster Grill,03-01-2016,Patna,88724
Oven Toaster Grill,04-01-2016,Patna,94655
Oven Toaster Grill,05-01-2016,Patna,58004
Oven Toaster Grill,06-01-2016,Patna,32724
Oven Toaster Grill,07-01-2016,Patna,61437
Oven Toaster Grill,08-01-2016,Patna,66210
Oven Toaster Grill,09-01-2016,Patna,84349
Oven Toaster Grill,10-01-2016,Patna,85852
Oven Toaster Grill,11-01-2016,Patna,36253
Oven Toaster Grill,12-01-2016,Patna,47957
Oven Toaster Grill,01-01-2017,Patna,64785
Oven Toaster Grill,02-01-2017,Patna,60014
Oven Toaster Grill,03-01-2017,Patna,93415
Oven Toaster Grill,04-01-2017,Patna,35546
Oven Toaster Grill,05-01-2017,Patna,140609
Oven Toaster Grill,06-01-2017,Patna,106608
Oven Toaster Grill,07-01-2017,Patna,116222
Oven Toaster Grill,08-01-2017,Patna,121282
Oven Toaster Grill,09-01-2017,Patna,155081
Oven Toaster Grill,10-01-2017,Patna,205430
Oven Toaster Grill,11-01-2017,Patna,52435
Oven Toaster Grill,12-01-2017,Patna,179304
Oven Toaster Grill,01-01-2018,Patna,145641
Oven Toaster Grill,02-01-2018,Patna,70934
Oven Toaster Grill,03-01-2018,Patna,91872
Dry Iron,04-01-2014,Patna,47542
Dry Iron,05-01-2014,Patna,68573
Dry Iron,06-01-2014,Patna,52036
Dry Iron,07-01-2014,Patna,65718
Dry Iron,08-01-2014,Patna,69751
Dry Iron,09-01-2014,Patna,82988
Dry Iron,10-01-2014,Patna,76860
Dry Iron,11-01-2014,Patna,38765
Dry Iron,12-01-2014,Patna,73315
Dry Iron,01-01-2015,Patna,71755
Dry Iron,02-01-2015,Patna,58144
Dry Iron,03-01-2015,Patna,89496
Dry Iron,04-01-2015,Patna,72786
Dry Iron,05-01-2015,Patna,86857
Dry Iron,06-01-2015,Patna,48560
Dry Iron,07-01-2015,Patna,79054
Dry Iron,08-01-2015,Patna,74460
Dry Iron,09-01-2015,Patna,76394
Dry Iron,10-01-2015,Patna,108772
Dry Iron,11-01-2015,Patna,58995
Dry Iron,12-01-2015,Patna,86352
Dry Iron,01-01-2016,Patna,64834
Dry Iron,02-01-2016,Patna,65598
Dry Iron,03-01-2016,Patna,122538
Dry Iron,04-01-2016,Patna,248206
Dry Iron,05-01-2016,Patna,152099
Dry Iron,06-01-2016,Patna,85810
Dry Iron,07-01-2016,Patna,161101
Dry Iron,08-01-2016,Patna,173617
Dry Iron,09-01-2016,Patna,221183
Dry Iron,10-01-2016,Patna,225123
Dry Iron,11-01-2016,Patna,95062
Dry Iron,12-01-2016,Patna,125754
Dry Iron,01-01-2017,Patna,169880
Dry Iron,02-01-2017,Patna,157371
Dry Iron,03-01-2017,Patna,244956
Dry Iron,04-01-2017,Patna,166945
Dry Iron,05-01-2017,Patna,396149
Dry Iron,06-01-2017,Patna,449423
Dry Iron,07-01-2017,Patna,495826
Dry Iron,08-01-2017,Patna,501041
Dry Iron,09-01-2017,Patna,681007
Dry Iron,10-01-2017,Patna,839217
Dry Iron,11-01-2017,Patna,207487
Dry Iron,12-01-2017,Patna,391759
Dry Iron,01-01-2018,Patna,417163
Dry Iron,02-01-2018,Patna,252111
Dry Iron,03-01-2018,Patna,403495
Steam Iron,04-01-2014,Patna,78105
Steam Iron,05-01-2014,Patna,112656
Steam Iron,06-01-2014,Patna,85489
Steam Iron,07-01-2014,Patna,107966
Steam Iron,08-01-2014,Patna,114592
Steam Iron,09-01-2014,Patna,136338
Steam Iron,10-01-2014,Patna,126271
Steam Iron,11-01-2014,Patna,63686
Steam Iron,12-01-2014,Patna,120447
Steam Iron,01-01-2015,Patna,117884
Steam Iron,02-01-2015,Patna,95523
Steam Iron,03-01-2015,Patna,147030
Steam Iron,04-01-2015,Patna,81878
Steam Iron,05-01-2015,Patna,97707
Steam Iron,06-01-2015,Patna,54626
Steam Iron,07-01-2015,Patna,88929
Steam Iron,08-01-2015,Patna,83762
Steam Iron,09-01-2015,Patna,85936
Steam Iron,10-01-2015,Patna,122359
Steam Iron,11-01-2015,Patna,66364
Steam Iron,12-01-2015,Patna,97139
Steam Iron,01-01-2016,Patna,72933
Steam Iron,02-01-2016,Patna,73793
Steam Iron,03-01-2016,Patna,137845
Steam Iron,04-01-2016,Patna,116451
Steam Iron,05-01-2016,Patna,71361
Steam Iron,06-01-2016,Patna,40260
Steam Iron,07-01-2016,Patna,75584
Steam Iron,08-01-2016,Patna,81456
Steam Iron,09-01-2016,Patna,103773
Steam Iron,10-01-2016,Patna,105621
Steam Iron,11-01-2016,Patna,44600
Steam Iron,12-01-2016,Patna,59000
Steam Iron,01-01-2017,Patna,79703
Steam Iron,02-01-2017,Patna,73834
Steam Iron,03-01-2017,Patna,114926
Steam Iron,04-01-2017,Patna,56670
Steam Iron,05-01-2017,Patna,103287
Steam Iron,06-01-2017,Patna,130197
Steam Iron,07-01-2017,Patna,159965
Steam Iron,08-01-2017,Patna,126875
Steam Iron,09-01-2017,Patna,183309
Steam Iron,10-01-2017,Patna,181611
Steam Iron,11-01-2017,Patna,50425
Steam Iron,12-01-2017,Patna,113877
Steam Iron,01-01-2018,Patna,105433
Steam Iron,02-01-2018,Patna,67371
Steam Iron,03-01-2018,Patna,100578
coolers,04-01-2014,Patna,265898
coolers,05-01-2014,Patna,83878
coolers,06-01-2014,Patna,2438
coolers,07-01-2014,Patna,0
coolers,08-01-2014,Patna,0
coolers,09-01-2014,Patna,0
coolers,10-01-2014,Patna,361
coolers,11-01-2014,Patna,1960
coolers,12-01-2014,Patna,1810
coolers,01-01-2015,Patna,38353
coolers,02-01-2015,Patna,209763
coolers,03-01-2015,Patna,313007
coolers,04-01-2015,Patna,190408
coolers,05-01-2015,Patna,60065
coolers,06-01-2015,Patna,1746
coolers,07-01-2015,Patna,0
coolers,08-01-2015,Patna,0
coolers,09-01-2015,Patna,0
coolers,10-01-2015,Patna,258
coolers,11-01-2015,Patna,1404
coolers,12-01-2015,Patna,1296
coolers,01-01-2016,Patna,27464
coolers,02-01-2016,Patna,150209
coolers,03-01-2016,Patna,224142
coolers,04-01-2016,Patna,772313
coolers,05-01-2016,Patna,243628
coolers,06-01-2016,Patna,7081
coolers,07-01-2016,Patna,0
coolers,08-01-2016,Patna,0
coolers,09-01-2016,Patna,0
coolers,10-01-2016,Patna,1048
coolers,11-01-2016,Patna,5694
coolers,12-01-2016,Patna,5256
coolers,01-01-2017,Patna,111398
coolers,02-01-2017,Patna,609264
coolers,03-01-2017,Patna,909141
coolers,04-01-2017,Patna,4119217
coolers,05-01-2017,Patna,1299415
coolers,06-01-2017,Patna,37765
coolers,07-01-2017,Patna,0
coolers,08-01-2017,Patna,0
coolers,09-01-2017,Patna,0
coolers,10-01-2017,Patna,5592
coolers,11-01-2017,Patna,30370
coolers,12-01-2017,Patna,28036
coolers,01-01-2018,Patna,594156
coolers,02-01-2018,Patna,3249578
coolers,03-01-2018,Patna,4849008
Water Heaters,04-01-2014,Patna,1921
Water Heaters,05-01-2014,Patna,22334
Water Heaters,06-01-2014,Patna,73288
Water Heaters,07-01-2014,Patna,143080
Water Heaters,08-01-2014,Patna,118718
Water Heaters,09-01-2014,Patna,121312
Water Heaters,10-01-2014,Patna,312759
Water Heaters,11-01-2014,Patna,256218
Water Heaters,12-01-2014,Patna,265956
Water Heaters,01-01-2015,Patna,86434
Water Heaters,02-01-2015,Patna,23634
Water Heaters,03-01-2015,Patna,14649
Water Heaters,04-01-2015,Patna,2460
Water Heaters,05-01-2015,Patna,28595
Water Heaters,06-01-2015,Patna,93832
Water Heaters,07-01-2015,Patna,183188
Water Heaters,08-01-2015,Patna,151997
Water Heaters,09-01-2015,Patna,155318
Water Heaters,10-01-2015,Patna,400429
Water Heaters,11-01-2015,Patna,328039
Water Heaters,12-01-2015,Patna,340508
Water Heaters,01-01-2016,Patna,110663
Water Heaters,02-01-2016,Patna,30259
Water Heaters,03-01-2016,Patna,18755
Water Heaters,04-01-2016,Patna,5155
Water Heaters,05-01-2016,Patna,59923
Water Heaters,06-01-2016,Patna,196631
Water Heaters,07-01-2016,Patna,383883
Water Heaters,08-01-2016,Patna,318520
Water Heaters,09-01-2016,Patna,325480
Water Heaters,10-01-2016,Patna,839129
Water Heaters,11-01-2016,Patna,687430
Water Heaters,12-01-2016,Patna,713558
Water Heaters,01-01-2017,Patna,231902
Water Heaters,02-01-2017,Patna,63409
Water Heaters,03-01-2017,Patna,39303
Water Heaters,04-01-2017,Patna,25203
Water Heaters,05-01-2017,Patna,292987
Water Heaters,06-01-2017,Patna,961404
Water Heaters,07-01-2017,Patna,1876956
Water Heaters,08-01-2017,Patna,1557370
Water Heaters,09-01-2017,Patna,1591398
Water Heaters,10-01-2017,Patna,4102828
Water Heaters,11-01-2017,Patna,3361114
Water Heaters,12-01-2017,Patna,3488865
Water Heaters,01-01-2018,Patna,1133859
Water Heaters,02-01-2018,Patna,310034
Water Heaters,03-01-2018,Patna,192170
SECF,04-01-2014,Patna,2109
SECF,05-01-2014,Patna,3043
SECF,06-01-2014,Patna,2309
SECF,07-01-2014,Patna,2916
SECF,08-01-2014,Patna,3095
SECF,09-01-2014,Patna,3682
SECF,10-01-2014,Patna,3410
SECF,11-01-2014,Patna,1720
SECF,12-01-2014,Patna,3253
SECF,01-01-2015,Patna,3184
SECF,02-01-2015,Patna,2580
SECF,03-01-2015,Patna,3971
SECF,04-01-2015,Patna,8758
SECF,05-01-2015,Patna,10451
SECF,06-01-2015,Patna,5843
SECF,07-01-2015,Patna,9512
SECF,08-01-2015,Patna,8959
SECF,09-01-2015,Patna,9192
SECF,10-01-2015,Patna,13087
SECF,11-01-2015,Patna,7098
SECF,12-01-2015,Patna,10390
SECF,01-01-2016,Patna,7801
SECF,02-01-2016,Patna,7893
SECF,03-01-2016,Patna,14744
SECF,04-01-2016,Patna,27755
SECF,05-01-2016,Patna,17008
SECF,06-01-2016,Patna,9595
SECF,07-01-2016,Patna,18015
SECF,08-01-2016,Patna,19414
SECF,09-01-2016,Patna,24733
SECF,10-01-2016,Patna,25174
SECF,11-01-2016,Patna,10630
SECF,12-01-2016,Patna,14062
SECF,01-01-2017,Patna,18996
SECF,02-01-2017,Patna,17598
SECF,03-01-2017,Patna,27392
SECF,04-01-2017,Patna,53379
SECF,05-01-2017,Patna,90481
SECF,06-01-2017,Patna,10010
SECF,07-01-2017,Patna,12188
SECF,08-01-2017,Patna,19132
SECF,09-01-2017,Patna,27659
SECF,10-01-2017,Patna,23075
SECF,11-01-2017,Patna,9270
SECF,12-01-2017,Patna,11833
SECF,01-01-2018,Patna,12248
SECF,02-01-2018,Patna,50065
SECF,03-01-2018,Patna,57388
Mixers,04-01-2014,Pune,1034517
Mixers,05-01-2014,Pune,1492157
Mixers,06-01-2014,Pune,1132323
Mixers,07-01-2014,Pune,1430033
Mixers,08-01-2014,Pune,1517802
Mixers,09-01-2014,Pune,1805830
Mixers,10-01-2014,Pune,1672489
Mixers,11-01-2014,Pune,843542
Mixers,12-01-2014,Pune,1595351
Mixers,01-01-2015,Pune,1561402
Mixers,02-01-2015,Pune,1265231
Mixers,03-01-2015,Pune,1947453
Mixers,04-01-2015,Pune,1491541
Mixers,05-01-2015,Pune,1779884
Mixers,06-01-2015,Pune,995095
Mixers,07-01-2015,Pune,1619977
Mixers,08-01-2015,Pune,1525852
Mixers,09-01-2015,Pune,1565472
Mixers,10-01-2015,Pune,2228971
Mixers,11-01-2015,Pune,1208930
Mixers,12-01-2015,Pune,1769548
Mixers,01-01-2016,Pune,1328589
Mixers,02-01-2016,Pune,1344250
Mixers,03-01-2016,Pune,2511070
Mixers,04-01-2016,Pune,2165919
Mixers,05-01-2016,Pune,1327260
Mixers,06-01-2016,Pune,748801
Mixers,07-01-2016,Pune,1405808
Mixers,08-01-2016,Pune,1515028
Mixers,09-01-2016,Pune,1930101
Mixers,10-01-2016,Pune,1964485
Mixers,11-01-2016,Pune,829539
Mixers,12-01-2016,Pune,1097366
Mixers,01-01-2017,Pune,1482421
Mixers,02-01-2017,Pune,1373259
Mixers,03-01-2017,Pune,2137550
Mixers,04-01-2017,Pune,419586
Mixers,05-01-2017,Pune,824746
Mixers,06-01-2017,Pune,700265
Mixers,07-01-2017,Pune,1064290
Mixers,08-01-2017,Pune,1256760
Mixers,09-01-2017,Pune,1405694
Mixers,10-01-2017,Pune,1499658
Mixers,11-01-2017,Pune,500972
Mixers,12-01-2017,Pune,831280
Mixers,01-01-2018,Pune,1208549
Mixers,02-01-2018,Pune,452506
Mixers,03-01-2018,Pune,747931
FoodProcessor,04-01-2014,Pune,552815
FoodProcessor,05-01-2014,Pune,797364
FoodProcessor,06-01-2014,Pune,605079
FoodProcessor,07-01-2014,Pune,764167
FoodProcessor,08-01-2014,Pune,811068
FoodProcessor,09-01-2014,Pune,964982
FoodProcessor,10-01-2014,Pune,893728
FoodProcessor,11-01-2014,Pune,450763
FoodProcessor,12-01-2014,Pune,852508
FoodProcessor,01-01-2015,Pune,834367
FoodProcessor,02-01-2015,Pune,676102
FoodProcessor,03-01-2015,Pune,1040661
FoodProcessor,04-01-2015,Pune,645611
FoodProcessor,05-01-2015,Pune,770420
FoodProcessor,06-01-2015,Pune,430726
FoodProcessor,07-01-2015,Pune,701205
FoodProcessor,08-01-2015,Pune,660463
FoodProcessor,09-01-2015,Pune,677612
FoodProcessor,10-01-2015,Pune,964807
FoodProcessor,11-01-2015,Pune,523284
FoodProcessor,12-01-2015,Pune,765946
FoodProcessor,01-01-2016,Pune,575078
FoodProcessor,02-01-2016,Pune,581857
FoodProcessor,03-01-2016,Pune,1086913
FoodProcessor,04-01-2016,Pune,919472
FoodProcessor,05-01-2016,Pune,563446
FoodProcessor,06-01-2016,Pune,317880
FoodProcessor,07-01-2016,Pune,596791
FoodProcessor,08-01-2016,Pune,643157
FoodProcessor,09-01-2016,Pune,819363
FoodProcessor,10-01-2016,Pune,833960
FoodProcessor,11-01-2016,Pune,352154
FoodProcessor,12-01-2016,Pune,465852
FoodProcessor,01-01-2017,Pune,629315
FoodProcessor,02-01-2017,Pune,582973
FoodProcessor,03-01-2017,Pune,907429
FoodProcessor,04-01-2017,Pune,388545
FoodProcessor,05-01-2017,Pune,907135
FoodProcessor,06-01-2017,Pune,727818
FoodProcessor,07-01-2017,Pune,815380
FoodProcessor,08-01-2017,Pune,840022
FoodProcessor,09-01-2017,Pune,923900
FoodProcessor,10-01-2017,Pune,722977
FoodProcessor,11-01-2017,Pune,341359
FoodProcessor,12-01-2017,Pune,366596
FoodProcessor,01-01-2018,Pune,564170
FoodProcessor,02-01-2018,Pune,402982
FoodProcessor,03-01-2018,Pune,565621
Induction cookers,04-01-2014,Pune,451939
Induction cookers,05-01-2014,Pune,651864
Induction cookers,06-01-2014,Pune,494667
Induction cookers,07-01-2014,Pune,624725
Induction cookers,08-01-2014,Pune,663067
Induction cookers,09-01-2014,Pune,788895
Induction cookers,10-01-2014,Pune,730644
Induction cookers,11-01-2014,Pune,368510
Induction cookers,12-01-2014,Pune,696945
Induction cookers,01-01-2015,Pune,682114
Induction cookers,02-01-2015,Pune,552729
Induction cookers,03-01-2015,Pune,850765
Induction cookers,04-01-2015,Pune,709065
Induction cookers,05-01-2015,Pune,846141
Induction cookers,06-01-2015,Pune,473059
Induction cookers,07-01-2015,Pune,770123
Induction cookers,08-01-2015,Pune,725376
Induction cookers,09-01-2015,Pune,744211
Induction cookers,10-01-2015,Pune,1059633
Induction cookers,11-01-2015,Pune,574714
Induction cookers,12-01-2015,Pune,841227
Induction cookers,01-01-2016,Pune,631599
Induction cookers,02-01-2016,Pune,639044
Induction cookers,03-01-2016,Pune,1193740
Induction cookers,04-01-2016,Pune,941294
Induction cookers,05-01-2016,Pune,576818
Induction cookers,06-01-2016,Pune,325424
Induction cookers,07-01-2016,Pune,610955
Induction cookers,08-01-2016,Pune,658421
Induction cookers,09-01-2016,Pune,838809
Induction cookers,10-01-2016,Pune,853752
Induction cookers,11-01-2016,Pune,360512
Induction cookers,12-01-2016,Pune,476908
Induction cookers,01-01-2017,Pune,644250
Induction cookers,02-01-2017,Pune,596809
Induction cookers,03-01-2017,Pune,928965
Induction cookers,04-01-2017,Pune,161076
Induction cookers,05-01-2017,Pune,252108
Induction cookers,06-01-2017,Pune,221568
Induction cookers,07-01-2017,Pune,393994
Induction cookers,08-01-2017,Pune,343503
Induction cookers,09-01-2017,Pune,411734
Induction cookers,10-01-2017,Pune,454523
Induction cookers,11-01-2017,Pune,211759
Induction cookers,12-01-2017,Pune,306402
Induction cookers,01-01-2018,Pune,279878
Induction cookers,02-01-2018,Pune,213215
Induction cookers,03-01-2018,Pune,287034
Gas Stove,04-01-2014,Pune,25494
Gas Stove,05-01-2014,Pune,36771
Gas Stove,06-01-2014,Pune,27904
Gas Stove,07-01-2014,Pune,35240
Gas Stove,08-01-2014,Pune,37403
Gas Stove,09-01-2014,Pune,44501
Gas Stove,10-01-2014,Pune,41215
Gas Stove,11-01-2014,Pune,20787
Gas Stove,12-01-2014,Pune,39314
Gas Stove,01-01-2015,Pune,38478
Gas Stove,02-01-2015,Pune,31179
Gas Stove,03-01-2015,Pune,47991
Gas Stove,04-01-2015,Pune,92148
Gas Stove,05-01-2015,Pune,109962
Gas Stove,06-01-2015,Pune,61477
Gas Stove,07-01-2015,Pune,100083
Gas Stove,08-01-2015,Pune,94268
Gas Stove,09-01-2015,Pune,96715
Gas Stove,10-01-2015,Pune,137706
Gas Stove,11-01-2015,Pune,74688
Gas Stove,12-01-2015,Pune,109323
Gas Stove,01-01-2016,Pune,82081
Gas Stove,02-01-2016,Pune,83048
Gas Stove,03-01-2016,Pune,155135
Gas Stove,04-01-2016,Pune,184466
Gas Stove,05-01-2016,Pune,113039
Gas Stove,06-01-2016,Pune,63773
Gas Stove,07-01-2016,Pune,119729
Gas Stove,08-01-2016,Pune,129031
Gas Stove,09-01-2016,Pune,164382
Gas Stove,10-01-2016,Pune,167310
Gas Stove,11-01-2016,Pune,70650
Gas Stove,12-01-2016,Pune,93460
Gas Stove,01-01-2017,Pune,126254
Gas Stove,02-01-2017,Pune,116957
Gas Stove,03-01-2017,Pune,182050
Gas Stove,04-01-2017,Pune,34029
Gas Stove,05-01-2017,Pune,94491
Gas Stove,06-01-2017,Pune,128041
Gas Stove,07-01-2017,Pune,199573
Gas Stove,08-01-2017,Pune,292514
Gas Stove,09-01-2017,Pune,193730
Gas Stove,10-01-2017,Pune,146207
Gas Stove,11-01-2017,Pune,100623
Gas Stove,12-01-2017,Pune,139566
Gas Stove,01-01-2018,Pune,197213
Gas Stove,02-01-2018,Pune,95597
Gas Stove,03-01-2018,Pune,72175
Oven Toaster Grill,04-01-2014,Pune,145727
Oven Toaster Grill,05-01-2014,Pune,210193
Oven Toaster Grill,06-01-2014,Pune,159505
Oven Toaster Grill,07-01-2014,Pune,201441
Oven Toaster Grill,08-01-2014,Pune,213805
Oven Toaster Grill,09-01-2014,Pune,254378
Oven Toaster Grill,10-01-2014,Pune,235595
Oven Toaster Grill,11-01-2014,Pune,118825
Oven Toaster Grill,12-01-2014,Pune,224729
Oven Toaster Grill,01-01-2015,Pune,219947
Oven Toaster Grill,02-01-2015,Pune,178227
Oven Toaster Grill,03-01-2015,Pune,274328
Oven Toaster Grill,04-01-2015,Pune,166724
Oven Toaster Grill,05-01-2015,Pune,198955
Oven Toaster Grill,06-01-2015,Pune,111232
Oven Toaster Grill,07-01-2015,Pune,181081
Oven Toaster Grill,08-01-2015,Pune,170559
Oven Toaster Grill,09-01-2015,Pune,174988
Oven Toaster Grill,10-01-2015,Pune,249154
Oven Toaster Grill,11-01-2015,Pune,135134
Oven Toaster Grill,12-01-2015,Pune,197800
Oven Toaster Grill,01-01-2016,Pune,148509
Oven Toaster Grill,02-01-2016,Pune,150260
Oven Toaster Grill,03-01-2016,Pune,280687
Oven Toaster Grill,04-01-2016,Pune,337212
Oven Toaster Grill,05-01-2016,Pune,206641
Oven Toaster Grill,06-01-2016,Pune,116581
Oven Toaster Grill,07-01-2016,Pune,218870
Oven Toaster Grill,08-01-2016,Pune,235874
Oven Toaster Grill,09-01-2016,Pune,300497
Oven Toaster Grill,10-01-2016,Pune,305850
Oven Toaster Grill,11-01-2016,Pune,129151
Oven Toaster Grill,12-01-2016,Pune,170849
Oven Toaster Grill,01-01-2017,Pune,230798
Oven Toaster Grill,02-01-2017,Pune,213803
Oven Toaster Grill,03-01-2017,Pune,332795
Oven Toaster Grill,04-01-2017,Pune,86304
Oven Toaster Grill,05-01-2017,Pune,341390
Oven Toaster Grill,06-01-2017,Pune,258837
Oven Toaster Grill,07-01-2017,Pune,282178
Oven Toaster Grill,08-01-2017,Pune,294465
Oven Toaster Grill,09-01-2017,Pune,376527
Oven Toaster Grill,10-01-2017,Pune,498771
Oven Toaster Grill,11-01-2017,Pune,127308
Oven Toaster Grill,12-01-2017,Pune,435337
Oven Toaster Grill,01-01-2018,Pune,353606
Oven Toaster Grill,02-01-2018,Pune,172223
Oven Toaster Grill,03-01-2018,Pune,223059
Dry Iron,04-01-2014,Pune,292377
Dry Iron,05-01-2014,Pune,421716
Dry Iron,06-01-2014,Pune,320019
Dry Iron,07-01-2014,Pune,404159
Dry Iron,08-01-2014,Pune,428964
Dry Iron,09-01-2014,Pune,510367
Dry Iron,10-01-2014,Pune,472682
Dry Iron,11-01-2014,Pune,238403
Dry Iron,12-01-2014,Pune,450881
Dry Iron,01-01-2015,Pune,441286
Dry Iron,02-01-2015,Pune,357582
Dry Iron,03-01-2015,Pune,550393
Dry Iron,04-01-2015,Pune,682966
Dry Iron,05-01-2015,Pune,814996
Dry Iron,06-01-2015,Pune,455647
Dry Iron,07-01-2015,Pune,741776
Dry Iron,08-01-2015,Pune,698677
Dry Iron,09-01-2015,Pune,716818
Dry Iron,10-01-2015,Pune,1020629
Dry Iron,11-01-2015,Pune,553560
Dry Iron,12-01-2015,Pune,810263
Dry Iron,01-01-2016,Pune,608351
Dry Iron,02-01-2016,Pune,615522
Dry Iron,03-01-2016,Pune,1149801
Dry Iron,04-01-2016,Pune,1284011
Dry Iron,05-01-2016,Pune,786833
Dry Iron,06-01-2016,Pune,443908
Dry Iron,07-01-2016,Pune,833398
Dry Iron,08-01-2016,Pune,898146
Dry Iron,09-01-2016,Pune,1144212
Dry Iron,10-01-2016,Pune,1164596
Dry Iron,11-01-2016,Pune,491771
Dry Iron,12-01-2016,Pune,650546
Dry Iron,01-01-2017,Pune,878816
Dry Iron,02-01-2017,Pune,814102
Dry Iron,03-01-2017,Pune,1267193
Dry Iron,04-01-2017,Pune,58900
Dry Iron,05-01-2017,Pune,139766
Dry Iron,06-01-2017,Pune,158562
Dry Iron,07-01-2017,Pune,174933
Dry Iron,08-01-2017,Pune,176773
Dry Iron,09-01-2017,Pune,240267
Dry Iron,10-01-2017,Pune,296086
Dry Iron,11-01-2017,Pune,73204
Dry Iron,12-01-2017,Pune,138217
Dry Iron,01-01-2018,Pune,147180
Dry Iron,02-01-2018,Pune,88948
Dry Iron,03-01-2018,Pune,142358
Steam Iron,04-01-2014,Pune,380020
Steam Iron,05-01-2014,Pune,548130
Steam Iron,06-01-2014,Pune,415948
Steam Iron,07-01-2014,Pune,525309
Steam Iron,08-01-2014,Pune,557550
Steam Iron,09-01-2014,Pune,663354
Steam Iron,10-01-2014,Pune,614373
Steam Iron,11-01-2014,Pune,309867
Steam Iron,12-01-2014,Pune,586037
Steam Iron,01-01-2015,Pune,573566
Steam Iron,02-01-2015,Pune,464771
Steam Iron,03-01-2015,Pune,715378
Steam Iron,04-01-2015,Pune,288809
Steam Iron,05-01-2015,Pune,344641
Steam Iron,06-01-2015,Pune,192681
Steam Iron,07-01-2015,Pune,313678
Steam Iron,08-01-2015,Pune,295452
Steam Iron,09-01-2015,Pune,303124
Steam Iron,10-01-2015,Pune,431598
Steam Iron,11-01-2015,Pune,234086
Steam Iron,12-01-2015,Pune,342639
Steam Iron,01-01-2016,Pune,257256
Steam Iron,02-01-2016,Pune,260288
Steam Iron,03-01-2016,Pune,486221
Steam Iron,04-01-2016,Pune,412405
Steam Iron,05-01-2016,Pune,252719
Steam Iron,06-01-2016,Pune,142577
Steam Iron,07-01-2016,Pune,267675
Steam Iron,08-01-2016,Pune,288471
Steam Iron,09-01-2016,Pune,367504
Steam Iron,10-01-2016,Pune,374051
Steam Iron,11-01-2016,Pune,157950
Steam Iron,12-01-2016,Pune,208946
Steam Iron,01-01-2017,Pune,282263
Steam Iron,02-01-2017,Pune,261477
Steam Iron,03-01-2017,Pune,407003
Steam Iron,04-01-2017,Pune,141435
Steam Iron,05-01-2017,Pune,257782
Steam Iron,06-01-2017,Pune,324944
Steam Iron,07-01-2017,Pune,399238
Steam Iron,08-01-2017,Pune,316650
Steam Iron,09-01-2017,Pune,457497
Steam Iron,10-01-2017,Pune,453262
Steam Iron,11-01-2017,Pune,125851
Steam Iron,12-01-2017,Pune,284212
Steam Iron,01-01-2018,Pune,263136
Steam Iron,02-01-2018,Pune,168142
Steam Iron,03-01-2018,Pune,251019
coolers,04-01-2014,Pune,2866164
coolers,05-01-2014,Pune,904137
coolers,06-01-2014,Pune,26277
coolers,07-01-2014,Pune,0
coolers,08-01-2014,Pune,0
coolers,09-01-2014,Pune,0
coolers,10-01-2014,Pune,3891
coolers,11-01-2014,Pune,21131
coolers,12-01-2014,Pune,19508
coolers,01-01-2015,Pune,413415
coolers,02-01-2015,Pune,2261066
coolers,03-01-2015,Pune,3373955
coolers,04-01-2015,Pune,1555607
coolers,05-01-2015,Pune,490719
coolers,06-01-2015,Pune,14262
coolers,07-01-2015,Pune,0
coolers,08-01-2015,Pune,0
coolers,09-01-2015,Pune,0
coolers,10-01-2015,Pune,2112
coolers,11-01-2015,Pune,11469
coolers,12-01-2015,Pune,10588
coolers,01-01-2016,Pune,224381
